date,is_weekend,is_holiday,admin_type,district,population,area_km2,vehicle_count,temperature,rainfall,humidity,air_quality,special_event,traffic_congestion_level
27/02/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,219,75,100,0,85
27/02/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,219,72,93,0,100
27/02/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,221,82,123,0,40
27/02/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,212,83,119,0,85
27/02/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,193,68,119,0,86
27/02/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,219,83,89,0,58
27/02/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,187,80,139,0,81
27/02/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,209,70,87,0,56
27/02/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,229,83,137,0,62
27/02/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,237,77,94,0,57
27/02/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,196,77,138,0,35
27/02/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,211,66,145,0,56
27/02/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,185,70,133,0,53
27/02/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,209,73,143,0,38
27/02/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,160,67,140,0,17
27/02/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,226,83,88,0,19
27/02/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,219,84,81,0,14
27/02/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,217,76,144,0,26
27/02/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,162,65,115,0,23
27/02/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,193,75,141,0,18
27/02/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,210,71,146,0,50
27/02/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,182,69,106,4,23
27/02/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,189,77,114,0,13
27/02/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,177,66,84,0,12
27/02/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,163,75,124,0,43
27/02/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,222,71,99,0,32
27/02/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,215,70,101,0,18
28/02/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,205,83,100,2,86
28/02/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,188,77,116,0,90
28/02/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,223,69,141,0,85
28/02/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,165,68,142,0,100
28/02/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,177,78,132,0,40
28/02/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,173,83,123,0,85
28/02/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,214,75,130,0,86
28/02/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,174,70,126,0,58
28/02/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,205,67,138,0,81
28/02/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,201,75,141,0,56
28/02/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,232,65,104,0,62
28/02/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,160,80,99,0,57
28/02/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,239,72,88,0,35
28/02/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,202,71,137,0,56
28/02/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,188,77,98,2,53
28/02/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,171,66,91,0,38
28/02/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,176,78,149,0,17
28/02/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,181,75,138,0,19
28/02/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,234,67,143,0,14
28/02/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,199,68,100,0,26
28/02/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,184,73,99,0,23
28/02/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,161,65,138,0,18
28/02/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,194,76,115,0,50
28/02/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,233,75,82,0,23
28/02/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,205,72,118,0,13
28/02/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,206,76,99,0,12
28/02/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,225,67,100,0,43
28/02/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,207,82,130,0,32
28/02/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,177,74,108,0,18
01/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,337,83,123,0,86
01/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,355,78,125,0,90
01/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,283,70,99,0,85
01/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,331,81,87,4,100
01/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,315,74,113,0,40
01/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,328,75,132,0,85
01/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,305,84,138,0,86
01/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,312,74,123,0,58
01/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,294,65,121,0,81
01/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,273,67,90,0,56
01/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,240,66,143,0,62
01/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,273,67,106,0,57
01/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,338,71,100,0,35
01/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,278,69,106,0,56
01/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,261,66,126,5,53
01/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,338,71,145,0,38
01/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,261,68,117,0,17
01/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,254,80,80,0,19
01/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,323,70,111,0,14
01/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,315,74,92,0,26
01/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,331,75,132,2,23
01/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,281,79,104,5,18
01/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,285,84,84,0,50
01/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,308,75,111,0,23
01/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,321,65,94,5,13
01/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,357,75,113,0,12
01/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,349,84,107,0,43
01/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,353,71,106,5,32
01/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,262,78,83,0,18
02/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,324,66,125,0,86
02/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,266,68,101,0,90
02/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,315,68,124,0,85
02/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,309,69,137,0,100
02/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,338,77,147,0,40
02/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,324,67,119,0,85
02/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,265,81,133,0,86
02/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,319,84,129,0,58
02/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,309,73,112,0,81
02/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,252,72,139,0,56
02/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,340,66,100,0,62
02/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,332,82,99,0,57
02/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,278,76,98,0,35
02/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,358,81,110,0,56
02/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,309,73,93,0,53
02/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,287,74,123,3,38
02/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,280,70,132,4,17
02/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,337,77,130,0,19
02/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,349,71,101,2,14
02/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,281,82,138,0,26
02/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,299,66,94,0,23
02/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,307,79,145,0,18
02/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,357,75,117,3,50
02/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,245,82,103,0,23
02/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,320,83,97,0,13
02/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,327,68,99,0,12
02/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,307,69,116,0,43
02/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,318,67,103,0,32
02/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,270,84,109,0,18
03/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,250,75,83,0,86
03/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,262,80,130,0,90
03/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,352,72,130,0,85
03/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,282,78,114,4,100
03/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,322,78,88,0,40
03/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,262,84,140,0,85
03/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,351,66,133,0,86
03/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,335,72,112,5,58
03/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,295,77,135,0,81
03/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,296,79,134,0,56
03/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,273,70,125,0,62
03/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,319,71,130,0,57
03/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,295,79,87,0,35
03/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,355,66,118,0,56
03/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,358,82,118,0,53
03/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,279,77,84,0,38
03/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,267,71,139,0,17
03/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,310,71,140,0,19
03/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,276,74,85,0,14
03/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,306,78,80,0,26
03/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,281,71,101,2,23
03/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,305,80,93,4,18
03/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,295,80,103,0,50
03/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,279,69,126,0,23
03/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,313,72,106,0,13
03/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,251,73,104,0,12
03/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,269,81,146,0,43
03/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,276,65,130,0,32
03/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,314,80,83,0,18
04/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,250,83,136,0,86
04/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,307,80,124,3,90
04/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,279,71,84,0,85
04/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,297,73,133,0,100
04/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,345,67,96,0,40
04/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,260,72,118,6,85
04/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,316,78,115,2,86
04/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,342,78,104,5,58
04/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,247,81,80,0,81
04/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,284,83,95,0,56
04/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,262,66,146,0,62
04/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,333,67,127,0,57
04/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,297,66,104,0,35
04/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,325,80,127,0,56
04/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,298,83,146,0,53
04/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,359,78,132,0,38
04/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,337,82,149,3,17
04/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,336,70,88,0,19
04/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,349,73,139,3,14
04/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,300,65,95,2,26
04/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,243,82,105,0,23
04/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,344,73,83,0,18
04/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,346,76,87,0,50
04/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,253,75,128,0,23
04/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,322,71,117,0,13
04/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,275,69,112,0,12
04/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,288,81,126,0,43
04/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,295,83,128,0,32
04/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,276,68,148,0,18
05/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,251,82,135,0,86
05/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,322,66,102,2,90
05/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,316,76,82,0,85
05/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,270,75,87,0,100
05/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,306,80,126,0,40
05/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,244,67,116,0,85
05/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,283,69,138,0,86
05/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,274,68,89,0,58
05/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,307,74,137,0,81
05/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,333,67,146,0,56
05/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,261,74,116,0,62
05/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,244,79,104,0,57
05/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,310,79,111,0,35
05/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,326,72,94,0,56
05/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,337,67,136,0,53
05/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,241,66,140,0,38
05/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,266,71,118,0,17
05/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,275,77,86,0,19
05/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,293,69,106,0,14
05/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,329,71,135,0,26
05/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,331,66,149,0,23
05/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,252,82,143,0,18
05/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,253,83,107,0,50
05/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,279,67,101,0,23
05/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,253,65,131,3,13
05/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,246,71,142,0,12
05/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,335,76,82,6,43
05/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,354,65,100,0,32
05/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,351,72,80,0,18
06/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,357,66,118,0,86
06/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,297,67,110,0,90
06/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,272,82,119,0,85
06/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,355,81,114,0,100
06/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,253,83,146,0,40
06/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,240,83,111,5,85
06/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,345,70,82,0,86
06/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,339,68,110,0,58
06/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,246,81,86,0,81
06/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,265,84,136,0,56
06/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,314,69,141,0,62
06/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,357,72,87,4,57
06/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,279,79,104,0,35
06/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,359,83,144,0,56
06/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,283,78,146,0,53
06/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,299,83,146,0,38
06/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,255,69,95,0,17
06/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,343,72,119,0,19
06/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,265,74,93,2,14
06/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,246,82,144,0,26
06/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,299,80,124,0,23
06/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,308,65,137,0,18
06/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,272,66,135,0,50
06/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,277,76,81,0,23
06/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,309,74,120,0,13
06/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,340,69,80,0,12
06/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,358,73,107,0,43
06/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,331,72,142,0,32
06/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,241,70,134,0,18
07/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,269,81,109,0,86
07/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,291,69,82,6,90
07/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,242,67,98,0,85
07/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,360,65,108,0,100
07/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,297,72,100,0,40
07/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,294,65,126,0,85
07/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,345,84,137,0,86
07/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,285,71,142,0,58
07/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,260,82,137,0,81
07/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,348,74,129,0,56
07/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,289,81,101,5,62
07/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,351,84,137,0,57
07/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,325,82,101,0,35
07/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,242,70,82,0,56
07/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,286,84,137,0,53
07/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,296,74,146,0,38
07/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,340,81,114,0,17
07/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,345,71,115,0,19
07/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,275,70,84,0,14
07/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,321,72,93,0,26
07/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,296,69,81,0,23
07/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,343,76,97,0,18
07/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,293,83,83,0,50
07/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,244,72,136,5,23
07/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,310,79,101,0,13
07/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,268,67,103,0,12
07/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,296,82,92,0,43
07/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,278,81,119,0,32
07/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,358,77,80,0,18
08/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,344,65,82,0,86
08/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,285,70,101,0,90
08/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,275,77,114,0,85
08/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,301,77,134,0,100
08/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,295,68,96,0,40
08/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,304,80,118,0,85
08/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,290,80,137,3,86
08/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,290,76,109,0,58
08/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,355,79,138,0,81
08/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,348,76,107,0,56
08/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,302,84,149,0,62
08/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,269,74,94,0,57
08/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,355,81,100,0,35
08/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,298,70,88,0,56
08/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,248,72,139,0,53
08/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,308,67,84,0,38
08/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,308,67,91,0,17
08/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,339,70,120,0,19
08/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,264,81,88,0,14
